"Package","LibPath","Version","GithubRepo","GithubUsername","GithubRef","GithubSHA1"
"R6","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","2.5.1",NA,NA,NA,NA
"RApiSerialize","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.1.0",NA,NA,NA,NA
"rappdirs","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.3.3",NA,NA,NA,NA
"raster","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","3.5-15",NA,NA,NA,NA
"rasterVis","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.51.2",NA,NA,NA,NA
"RColorBrewer","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.1-2",NA,NA,NA,NA
"Rcpp","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.0.8",NA,NA,NA,NA
"RcppArmadillo","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.10.8.1.0",NA,NA,NA,NA
"RcppEigen","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.3.3.9.1",NA,NA,NA,NA
"RcppParallel","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","5.1.5",NA,NA,NA,NA
"RcppProgress","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.4.2",NA,NA,NA,NA
"RCurl","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.98-1.6",NA,NA,NA,NA
"recipes","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.2.0",NA,NA,NA,NA
"rematch2","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","2.1.2",NA,NA,NA,NA
"remotes","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","2.4.2",NA,NA,NA,NA
"reproducible","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.2.8.9044","reproducible","PredictiveEcology","development","b1b2047dffb9bde038c380784f0e4cc0889000cb"
"reproj","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.4.2",NA,NA,NA,NA
"Require","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.0.13.9007","Require","PredictiveEcology","development","ab28ac9f3e6cd47f0ef2a6ee4d456b4ac45fdc6f"
"reshape2","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.4.4",NA,NA,NA,NA
"rex","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.2.1",NA,NA,NA,NA
"rgdal","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.5-28",NA,NA,NA,NA
"rgeos","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.5-9",NA,NA,NA,NA
"RhpcBLASctl","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.21-247.1",NA,NA,NA,NA
"rjson","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.2.21",NA,NA,NA,NA
"rlang","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.0.2",NA,NA,NA,NA
"robustbase","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.93-9",NA,NA,NA,NA
"rosm","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.2.5",NA,NA,NA,NA
"RPostgres","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.4.3",NA,NA,NA,NA
"rprojroot","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","2.0.2",NA,NA,NA,NA
"RSQLite","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","2.2.10",NA,NA,NA,NA
"rstatix","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.7.0",NA,NA,NA,NA
"rstudioapi","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.13",NA,NA,NA,NA
"s2","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.0.7",NA,NA,NA,NA
"sass","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.4.0",NA,NA,NA,NA
"scales","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.1.1",NA,NA,NA,NA
"sf","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.0-6",NA,NA,NA,NA
"shiny","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.7.1",NA,NA,NA,NA
"showtext","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.9-5",NA,NA,NA,NA
"showtextdb","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","3.0",NA,NA,NA,NA
"simstudy","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.4.0",NA,NA,NA,NA
"sitmo","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","2.0.2",NA,NA,NA,NA
"slackr","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","3.2.0",NA,NA,NA,NA
"snow","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.4-4",NA,NA,NA,NA
"sourcetools","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.1.7",NA,NA,NA,NA
"sp","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.4-6",NA,NA,NA,NA
"SpaDES.core","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.0.10.9004","SpaDES.core","PredictiveEcology","development","46ab941310a9b96cf7c84ca3676b10b42ba8b7b0"
"SpaDES.install","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.0.6.9008","SpaDES.install","PredictiveEcology","development","2ad93cd85e3dd3b7d42ad1e731503ea85a494f3a"
"SpaDES.project","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.0.1","SpaDES.project","PredictiveEcology","HEAD","aca2f32891d5af0395d0fa0f9464db5932bab8d1"
"SpaDES.tools","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.3.10.9000","SpaDES.tools","PredictiveEcology","development","8f17961649b7553299ea31dcaf79ade0bcb06d41"
"SparseM","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.81",NA,NA,NA,NA
"spatialEco","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.3-7",NA,NA,NA,NA
"spatstat.core","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","2.4-0",NA,NA,NA,NA
"spatstat.data","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","2.1-2",NA,NA,NA,NA
"spatstat.geom","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","2.3-2",NA,NA,NA,NA
"spatstat.random","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","2.1-0",NA,NA,NA,NA
"spatstat.sparse","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","2.1-0",NA,NA,NA,NA
"spatstat.utils","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","2.3-0",NA,NA,NA,NA
"spData","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","2.0.1",NA,NA,NA,NA
"spdep","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.2-2",NA,NA,NA,NA
"spex","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.7.1",NA,NA,NA,NA
"SQUAREM","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","2021.1",NA,NA,NA,NA
"stars","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.5-5",NA,NA,NA,NA
"stringfish","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.15.5",NA,NA,NA,NA
"stringi","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.7.6",NA,NA,NA,NA
"stringr","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.4.0",NA,NA,NA,NA
"styler","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.7.0",NA,NA,NA,NA
"SuppDists","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.1-9.7",NA,NA,NA,NA
"sys","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","3.4",NA,NA,NA,NA
"sysfonts","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.8.5",NA,NA,NA,NA
"tensor","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.5",NA,NA,NA,NA
"terra","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.5-21",NA,NA,NA,NA
"testthat","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","3.1.2",NA,NA,NA,NA
"tibble","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","3.1.6",NA,NA,NA,NA
"tictoc","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.0.1",NA,NA,NA,NA
"tidyr","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.2.0",NA,NA,NA,NA
"tidyselect","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.1.2",NA,NA,NA,NA
"tiler","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.2.5",NA,NA,NA,NA
"timeDate","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","3043.102",NA,NA,NA,NA
"truncdist","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.0-2",NA,NA,NA,NA
"trust","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.1-8",NA,NA,NA,NA
"units","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.8-0",NA,NA,NA,NA
"usefulFuns","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.1.0","usefulFuns","tati-micheletti","HEAD","3ec2d209acf72ecee4e7cd73796d094b2919b920"
"utf8","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.2.2",NA,NA,NA,NA
"uuid","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.0-3",NA,NA,NA,NA
"vctrs","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.3.8",NA,NA,NA,NA
"viridis","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.6.2",NA,NA,NA,NA
"viridisLite","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.4.0",NA,NA,NA,NA
"visualTest","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.0.0","visualTest","MangoTheCat","HEAD","9b835a707479a9162ca50f108308a5d814bbc923"
"waldo","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.3.1",NA,NA,NA,NA
"whisker","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.4",NA,NA,NA,NA
"withr","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","2.5.0",NA,NA,NA,NA
"wk","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.6.0",NA,NA,NA,NA
"xfun","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.29",NA,NA,NA,NA
"XML","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","3.99-0.9",NA,NA,NA,NA
"xml2","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.3.3",NA,NA,NA,NA
"xmlparsedata","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.0.5",NA,NA,NA,NA
"xtable","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.8-4",NA,NA,NA,NA
"yaml","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","2.3.5",NA,NA,NA,NA
"yulab.utils","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","0.0.4",NA,NA,NA,NA
"zoo","/home/achubaty/GitHub/WBI_forecasts/packages/x86_64-pc-linux-gnu/4.1","1.8-9",NA,NA,NA,NA
"base","/usr/local/lib/R-4.1.3/lib/R/library","4.1.3",NA,NA,NA,NA
"boot","/usr/local/lib/R-4.1.3/lib/R/library","1.3-28",NA,NA,NA,NA
"class","/usr/local/lib/R-4.1.3/lib/R/library","7.3-20",NA,NA,NA,NA
"cluster","/usr/local/lib/R-4.1.3/lib/R/library","2.1.2",NA,NA,NA,NA
"codetools","/usr/local/lib/R-4.1.3/lib/R/library","0.2-18",NA,NA,NA,NA
"compiler","/usr/local/lib/R-4.1.3/lib/R/library","4.1.3",NA,NA,NA,NA
"datasets","/usr/local/lib/R-4.1.3/lib/R/library","4.1.3",NA,NA,NA,NA
"foreign","/usr/local/lib/R-4.1.3/lib/R/library","0.8-82",NA,NA,NA,NA
"graphics","/usr/local/lib/R-4.1.3/lib/R/library","4.1.3",NA,NA,NA,NA
"grDevices","/usr/local/lib/R-4.1.3/lib/R/library","4.1.3",NA,NA,NA,NA
"grid","/usr/local/lib/R-4.1.3/lib/R/library","4.1.3",NA,NA,NA,NA
"KernSmooth","/usr/local/lib/R-4.1.3/lib/R/library","2.23-20",NA,NA,NA,NA
"lattice","/usr/local/lib/R-4.1.3/lib/R/library","0.20-45",NA,NA,NA,NA
"MASS","/usr/local/lib/R-4.1.3/lib/R/library","7.3-55",NA,NA,NA,NA
"Matrix","/usr/local/lib/R-4.1.3/lib/R/library","1.4-0",NA,NA,NA,NA
"methods","/usr/local/lib/R-4.1.3/lib/R/library","4.1.3",NA,NA,NA,NA
"mgcv","/usr/local/lib/R-4.1.3/lib/R/library","1.8-39",NA,NA,NA,NA
"nlme","/usr/local/lib/R-4.1.3/lib/R/library","3.1-155",NA,NA,NA,NA
"nnet","/usr/local/lib/R-4.1.3/lib/R/library","7.3-17",NA,NA,NA,NA
"parallel","/usr/local/lib/R-4.1.3/lib/R/library","4.1.3",NA,NA,NA,NA
"rpart","/usr/local/lib/R-4.1.3/lib/R/library","4.1.16",NA,NA,NA,NA
"spatial","/usr/local/lib/R-4.1.3/lib/R/library","7.3-15",NA,NA,NA,NA
"splines","/usr/local/lib/R-4.1.3/lib/R/library","4.1.3",NA,NA,NA,NA
"stats","/usr/local/lib/R-4.1.3/lib/R/library","4.1.3",NA,NA,NA,NA
"stats4","/usr/local/lib/R-4.1.3/lib/R/library","4.1.3",NA,NA,NA,NA
"survival","/usr/local/lib/R-4.1.3/lib/R/library","3.2-13",NA,NA,NA,NA
"tcltk","/usr/local/lib/R-4.1.3/lib/R/library","4.1.3",NA,NA,NA,NA
"tools","/usr/local/lib/R-4.1.3/lib/R/library","4.1.3",NA,NA,NA,NA
"translations","/usr/local/lib/R-4.1.3/lib/R/library","4.1.3",NA,NA,NA,NA
"utils","/usr/local/lib/R-4.1.3/lib/R/library","4.1.3",NA,NA,NA,NA
